id;sentiment;message
2182;;Bonjour,   @lhora_  Je suppose que vous avez bien le bouquet accéssible sur votre TV (pas une commande récente pour laquelle vous voudriez vous rétracter.   Tentez de faire la résiliation depuis la TV, voir cette FAQ: http://assistance.orange.fr/assistance-commerciale/la-gestion-de-vos-offres-et-options/resilier-une-...   Rubrique: depuis le portail TV.   Si toujours pas OK, contacter le 3900
2183;;merci beaucoup
2184;;Bonjour @lhora  Afin de vous venir en aide à propos de bein, pouvez vous m'envoyer en message privé vos coordonnées : numéro compte internet, numéro de téléphone, numéro de portable, nom et adresse actuelle. Bonne journée. Philippe
2185;;Bonjour,   Je l'ai remarqué qu'Orange a pris 378 € à partir de mon compte des 11 Janvier.   Je suis retourné ma livebox etc le 19 décembre a l boutique (Dinan) et annulé mon compte le 11 Janvier (anglais ligne: 09 69 36 63 83) Je n'ai pas utilisé mon mobile franais (06761270 89) depuis le 22 décembre. Quel était ce pour? S'il vous plaït rembourser mon compte sans délai. Cordialement   Christine Callaghan
2186;;Bonjour j'ai souscrit chez Orange mon abonnement Internet + TV le 11/01/2016 mais je m'apercois que par rapport aux chaines TNT normales il n'y à pas grand chose de plus (à part 4 M/s de bouffer sur ma connexion pour rien) je voudrais supprimer mon offre Tv et ne garder que l'abonnement internet et restituer le décodeur est ce possible ? Résolu ! Accéder à la solution.
2187;;ils on rendus payant abmoteur, c'était la seule chaine que je regardais avec le décodeur, je vais aussi voir à résilier mon offre tv voir mon contrat en entier, marre d'tre pris pour un pigeon
2188;;Bonjour @AnthonyV80_  Les 4mb ne sont utilisés que si le decodeur tv d'orange est en marche. Vous pouvez supprimer l'offre TV en appelant le 3900 L'offre comprend la TV, donc l'abonnement sera au meme prix mais vous devriez recuperer les 49euros de caution pour le decodeur si vous l'avez versé
2189;;Bonjour @AnthonyV80, Si vous le souhaitez, vous pouvez m'indiquer en Message Privé votre nom, prénom, adresse, numéro de téléphone et de compte internet pour que je supprimer la TV et vous envoie un bon pour nous retourner gratuitement le matériel. Bonne journée.
2190;;Bonjour @AnthonyV80, Vous pouvez cliquer sur Déjà client Internet ou Open depuis cette page de notre boutique en ligne ou passer en boutique pour demander l'activation de votre TV et récupérer le décodeur. Bonne journée.
2191;;Bonjour, j'ai ce décodeur avec carte depuis depuis le 23/12/2015 ,avec pas mal de chaine AB moteur disney channel ab1 paris premire etc..  plus de bouquet gratuit .... depuis hier des que je vais sur ces chaines ou d'autres un panneau s'affiche pour que je m'abonne !!!  moi a m'intérsse pas !, je voudrais savoir comment faire pour renvoyer le décodeur, avec la carte tout complet...et me faire rembourser ma caution de 49 euros..merci Bonne soirée Résolu ! Accéder à la solution.
2192;;Bonsoir @ricou93_ je vous informe que lors de votre souscription tv d'orange c'est bouquet vous sont offert pendants aproximativement 1 moi afin de pourvoir tésté gratuitement toutes ses chaïnes TV puis effectivement par la suite si vous les souhaitez il vous y abonnez ....      si vous souhaitez faire le renvoie de votre décodeur orange vous pouvez :   le rendre en agence orange il vous donnerons pour preuve de renvoie un bon de restitun qu'il ne faudras absolument pas perdre    ou alors faire une demande ici : https://espaceclientv3.orange.fr/depot-de-reclamation-en-ligne faire le demande de renvoie d'étiquette de retour  à votre adresse  il vous suffiras par la suite de déposé votre colis en point relais pour le renvoyez gratuitement    je vous souhaite une bonne fin de soirée et un bon week end !
2193;;Bonsoir @Jonathan2210_,   Merci tout d'abord pour vôtre réponse précise, je vais opter pour la seconde solution, pour le remboursement parait - il que c'est long pour la caution ? je vous souhaite une Bonne et Heureuse 2016 ainsi q'une bonne soirée.   @ricou93
2194;;salut @ricou93_  juste pour information, en rendant le décodeur, l'option TV sera désactivée et tu n'auras plus accs à la TV sur tablette, PC, clé TV ou tout autre moyen   que tu sois simplement au courant _________________________________________________ L'intelligence artificielle ne peut rien face à la stupidité naturelle
2195;;Bonsoir@fredolerouge_ ,   Oui mais tant pis,  je fais le choix... Bonne soirée
2196;;j'ai télephoner et je le ramne lundi dans une boutique!!! , car on peut pas le renvoyer en point relais ,car tu n'as pas de bordereau de restitution et tes 49 euros Orange te les rend pas c'est ce que la fille m'as dit au e-chat..
2197;;remboursement aprs 20 jours ... ricou93 a écrit : j'ai télephoner et je le ramne lundi dans une boutique!!! , car on peut pas le renvoyer en point relais ,car tu n'as pas de bordereau de restitution et tes 49 euros Orange te les rend pas c'est ce que la fille m'as dit au e-chat..
2198;;bonsoir    les 49e c est pur la box y a pas de caution pour decodeur    salut domi
2199;;c'est le contraire mon ami  , bonsoir @domi1947_
2200;;Bonjour, Je suis aller à ma boutique Orange rendre  mon décodeur ce matin , avec ma carte  boite le tout complet , le gars m'as fait deux reu 1 pour le décodeur et un pour la carte tv ...avec no de série etc..... Samedi j'avais une personne au tél de chez Orange, qui'm'as dit de faire comme a, ensuite de faire des photocopies des deux reu et de les envoyer à LILLE 59 service clients fibre, a réception du matos attendre aprs 20 jours , pour remboursement de la caution 49 euros.(Si a peut servir à d'autres pour le renvoi du matos) J' éspre qu'ils seront dans les délais car d'aprs les comm que je vois c'est pas a apparament...pour le remboursement..   Bonne journée Cdt
2201;;"depuis plusieurs mois, mon décodeur satelite se bloque  par fois pluseur fois par semaine; J'ai changé mon décodeur et le problme persiste. J'ai remarqué que cela arrive uniquement lorsque je visionne une chaine BINSport et jamais sur une autre chaine. Vérifier sur plusieurs mois. Lorsque je visionee une chaine BIN, l'écran de TV devient NOIR, le décodeur se bloque, c'est à dire qu'il ne répond pas aux manipulation de la télécommande. L'affichage reste sur 83,84 ou 85. Seule la réinitialisation avec le bouton marche arrt sur le côté permet de faire repartir la visionnage. Le phénomne n'est pas systématique mais il est récurrent "
2202;;bonjours j'ai profiter de l'offre ciné série ocs a 1 euros pour souscrire au bouquet depuis maintenant plus d'un mois mais je ne recois pas les chaine . j'ai essayer de reactive l'abonnement sans succes et l'assistance en ligne ne trouve pas de probleme ! il est tres vexant de payer un service au quel on a pas acces !
2203;;"Bonjour @missticut_  Si l'offre Ciné Série est correctement activée (à vérifier sur votre espace client) le seul problme qui m'oriente vers ce soucis, serait la carte viaccess   à tout les coups, votre numéro de carte physiquement dans votre (vos ?) décodeur(s) n'est pas celle référencée au niveau du service client cela peut arriver si vous récuperez une carte en boutique sans jamais appeler pour l'activer   les droits payants en général sont ""envoyés"" sur tel numéro de carte viaccess, donc c'est elle et uniquement elle qui contient (ou non) les droits Problme résolu ? Cliquez sur ""accepter comme solution"" dans la réponse. Cordialement."
2204;;Bonjour @missticut , Rencontrez-vous toujours des difficultés d'accs à votre bouquet Ciné Séries via la TV d'Orange ? Si oui et en complément des conseils apportés par @Lichenzo , je vous propose mon aide. Pour cela et afin de consulter votre dossier, je vous invite à me communiquer en message privé vos coordonnées (nom, prénom, numéro de mobile, numéro de ligne fixe support). Ë partir de là, je prendrai en charge votre dossier. Bonne journée
2205;;Bonjour,   Je souhaite annulé mon abonement canal play !!!   Merci de faire le necessaire car il est impossible de le faire via mon compte sur canal play !!!!
2206;;Bonjour,   @lydls59_  Ici se sont de simples internautes qui vous répondent....   Contacter le service client au 3900   Nota vous pouvez le résilier depuis votre compte Orange, voir: http://assistance.orange.fr/assistance-commerciale/la-gestion-de-vos-offres-et-options/resilier-une-.../options-tv-resilier-_20082-20451
2207;;Bonsoir @lydls59  Si vous souhaitez que je résilie votre pass vidéo canalplay merci de me communiquer vos coordonnées (nom, adresse, numéro de téléphone) en message privé Cordialement. Bernard.
2208;;lydls59 a écrit : Bonjour,   Je souhaite annulé mon abonement canal play !!!   Merci de faire le necessaire car il est impossible de le faire via mon compte sur canal play !!!! annulez canalplay
2209;;salut @az12_  Si tu veux aussi résilier cette offre, attendre qu'un web conseiller prend contact avec toi ----------------------------------------------------------------------- Il y a pire que de ne pas réussir, il y a, ne pas essayer !
2210;;Bonjour @az12  Si vous souhaitez que je résilie canalplay, merci de me communiquer vos coordonnées (nom, adresse, numéro de téléphone) en message privé Cordialement.
2211;;Bonjour,   Je souhaiterais également résilier mon offre Canal Play mais n'ai pas trouvé l'option sur la TV. Pouvez-vous m'indiquer la marche à suivre ? Merci !
2212;;Bonjour @alc6775  Afin de vous venir en aide à propos de canal play, pouvez vous m'envoyer en message privé vos coordonnées : numéro compte internet, numéro de téléphone, numéro de portable, nom et adresse actuelle. Bonne journée. Philippe
2213;;Bonjour   je dispose de l'offre open play 4GO avec mobile. j'ai rendu mon decodeur en juin car venant de déménager je n'avais pas acces a la tv car reseau trop faible . Aujourd'hui installation reliée a l'antenne faite aussi je souhaite recevoir mon décodeur. Mais comment en faire la demande? Quand je veut chatter avec un conseiller je reviens toujours sur la mme page donc a n'avance pas.   Merci
2214;;Bonjour @candie_,   Si la méthode par chat ne fonctionne pas il y a toujours possibilité de joindre le service commercial au 3970 pour en faire la demande. Si ma réponse vous a aidé, acceptez la comme solution ou donnez un Top _
2215;;Merci pour ta réponse. mais j'avoue qu'au bout de 15 min d'attente c'est decourageant..
2216;;@candie_mais malheureusement obligatoire ... sinon il faut reessayer dans les heures o l'afluence est la plus faible Si ma réponse vous a aidé, acceptez la comme solution ou donnez un Top _
2217;;"Cette question s'adresse à Monsieur ou Madame Noreply @orange ... etc ... et s'il vous faut un nom précis à Madame Laurence Thouveny, Directrice de la Relation Clients, qui, j'en suis certain, lit tous les mails émis par Orange et qui porte son nom. Vous m'ndiquez que ""Disponible depuis un ordinateur ou une tablette, la rubrique nous contacter vous permet de trouver les moyens de contacts les plus appropriés à votre demande. Pour cela, précisez votre demande en répondant à un maximum de quatre questions."" Alors que c'est à vous Monsieur ou Madame Noreply @orange ... etc ... que je souhaite répondre afin que vous transmettiez ma réponse, mon problme ... à qui de droit. En effet, la rubrique nous contacter est d'une  complexité sans nom pour une majorité d'utilisateurs contraints finalement d'abandonner leurs doléances pour incapacité à entrer dans votre systme. Pour ma part, hors cette demande de meilleure prise en compte et de facilitation des remarques de vos clients, je voudrais savoir comment, à l'insu de mon plein gré, j'ai pu me retrouver souscripteur d'un bouquet ""sport"". Merci pour votre réponse (Orange) et pour vos commentaires (forum). Bien à vous et bonne année ! Résolu ! Accéder à la solution."
2218;;"Bonjour @symoun_,   L'adresse no-reply@orange.fr est une adresse automatique qui ne gre que les envois et pas du tout la réception. Il faut dire que si l'opérateur donnait une adresse email relevée par des employés les malheureux passeraient leur journée à répondre et ce ne serait pas possible (délais de traitement trop long...) tandis qu'en passant par la rubrique ""Nous contacter"" les demandes sont dispatchées en fonction des problmes dans les services spécialisés qui ne traitent que a.   Honntement je doute qu'une Madame Laurence Thouveny existe ... ou alors elle ne consulte pas les emails mais gre les différentes équipes qui les traitent.   Pour le bouquet Sport, depuis la mise en place de la Loi Chatel les bouquets qui vous sont offerts pendant une certiane période s'annulent automatiquement à la fin de leur période de gratuité. Je pense plutôt qu'une personne de votre foyer a d s'abonner par inadvertance... On a toujours le réflexe de dire non ce n'est pas possible mais d'aprs mon expérience, on trouve toujours la personne qui a appuyé sur le fameux bouton ! Si ma réponse vous a aidé, acceptez la comme solution ou donnez un Top _"
